ts,reaction_time,time_to_me,success
2019-06-03 09:00:50.912799710+02:00,616,4697,False
2019-06-03 09:00:50.924820554+02:00,601,4720,False
2019-06-03 09:00:50.994435659+02:00,593,4487,True
2019-06-03 09:00:51.183815093+02:00,592,4413,True
2019-06-03 09:00:51.304585294+02:00,595,4323,True
2019-06-03 09:00:51.530891241+02:00,573,4514,True
2019-06-03 09:00:51.795480578+02:00,577,4768,False
2019-06-03 09:00:51.802365089+02:00,557,4525,True
2019-06-03 09:00:51.802433540+02:00,606,4392,True
2019-06-03 09:00:51.953666322+02:00,596,4395,True
2019-06-03 09:00:51.970245902+02:00,574,4465,True
2019-06-03 09:00:52.047815749+02:00,594,4432,True
2019-06-03 09:00:52.064286017+02:00,581,6079,True
2019-06-03 09:00:52.114649967+02:00,604,4381,True
2019-06-03 09:00:52.129328059+02:00,581,4507,True
2019-06-03 09:00:52.259811016+02:00,625,4468,True
2019-06-03 09:00:52.312866344+02:00,587,4337,True
2019-06-03 09:00:52.399566323+02:00,614,4582,False
2019-06-03 09:00:52.421626162+02:00,630,5060,False
2019-06-03 09:00:52.421627748+02:00,580,5682,False
2019-06-03 09:00:52.724314856+02:00,600,4459,True
2019-06-03 09:00:52.760279308+02:00,609,4991,True
2019-06-03 09:00:52.818633196+02:00,577,4490,True
2019-06-03 09:00:52.850858966+02:00,606,5951,False
2019-06-03 09:00:52.870133071+02:00,624,4658,False
2019-06-03 09:00:53.338802270+02:00,611,4484,True
2019-06-03 09:00:53.414701594+02:00,622,5544,False
2019-06-03 09:00:53.689830475+02:00,611,4639,True
2019-06-03 09:00:53.958600536+02:00,591,4374,True
2019-06-03 09:00:54.061018518+02:00,608,4367,True
2019-06-03 09:00:54.121967140+02:00,607,5167,False
2019-06-03 09:00:54.134077806+02:00,622,4439,True
2019-06-03 09:00:54.357502017+02:00,603,4381,True
2019-06-03 09:00:54.405206242+02:00,585,4341,True
2019-06-03 09:00:54.426278414+02:00,591,4489,True
2019-06-03 09:00:54.649769865+02:00,619,4436,True
2019-06-03 09:00:54.694871586+02:00,574,4418,True
2019-06-03 09:00:54.770147839+02:00,626,5604,True
2019-06-03 09:00:54.953432383+02:00,594,4487,True
2019-06-03 09:00:55.094696781+02:00,568,4569,True
2019-06-03 09:00:55.183109597+02:00,565,4424,True
2019-06-03 09:00:55.221252575+02:00,577,4479,True
2019-06-03 09:00:55.228411867+02:00,606,4413,True
2019-06-03 09:00:55.286488512+02:00,623,4450,True
2019-06-03 09:00:55.305419296+02:00,599,4438,True
2019-06-03 09:00:55.397193343+02:00,614,4354,True
2019-06-03 09:00:55.539495758+02:00,586,4358,True
2019-06-03 09:00:56.011631199+02:00,645,4477,False
2019-06-03 09:00:56.133460939+02:00,644,4531,False
2019-06-03 09:00:56.182938056+02:00,608,4417,True
2019-06-03 09:00:56.345196046+02:00,581,4671,True
2019-06-03 09:00:56.422265333+02:00,587,4676,True
2019-06-03 09:00:56.449745239+02:00,567,4404,True
2019-06-03 09:00:56.667021943+02:00,622,5085,False
2019-06-03 09:00:56.753676788+02:00,625,4443,True
2019-06-03 09:00:56.818727343+02:00,625,4560,True
2019-06-03 09:00:56.838644026+02:00,571,4416,True
2019-06-03 09:00:56.841620723+02:00,602,5025,False
2019-06-03 09:00:56.847703680+02:00,645,5385,False
2019-06-03 09:00:56.860751057+02:00,611,4989,False
2019-06-03 09:00:56.902156338+02:00,607,4429,True
2019-06-03 09:00:56.974566793+02:00,596,4445,True
2019-06-03 09:00:57.020172906+02:00,631,4402,True
2019-06-03 09:00:57.183939813+02:00,632,4508,True
2019-06-03 09:00:57.301025372+02:00,602,4735,False
2019-06-03 09:00:57.321120734+02:00,602,4558,False
2019-06-03 09:00:57.339358153+02:00,584,4694,False
2019-06-03 09:00:57.636283151+02:00,586,4406,True
2019-06-03 09:00:57.682362854+02:00,588,4432,True
2019-06-03 09:00:57.693966577+02:00,603,4460,True
2019-06-03 09:00:57.784326595+02:00,577,4445,True
2019-06-03 09:00:58.190343048+02:00,627,4340,True
2019-06-03 09:00:58.239074302+02:00,612,5076,True
2019-06-03 09:00:58.241104349+02:00,628,4406,True
2019-06-03 09:00:58.341665372+02:00,612,4402,True
2019-06-03 09:00:58.457883758+02:00,627,5510,False
2019-06-03 09:00:58.515033780+02:00,638,4455,True
2019-06-03 09:00:58.563650944+02:00,614,4446,True
2019-06-03 09:00:58.597982632+02:00,583,4457,True
2019-06-03 09:00:58.672706696+02:00,616,4396,True
2019-06-03 09:00:58.739984119+02:00,568,4360,True
2019-06-03 09:00:58.743842059+02:00,612,4481,True
2019-06-03 09:00:58.837097195+02:00,575,4352,True
2019-06-03 09:00:58.861310187+02:00,623,4544,True
2019-06-03 09:00:58.920517601+02:00,612,4381,True
2019-06-03 09:00:59.088713277+02:00,646,4651,False
2019-06-03 09:00:59.130730138+02:00,605,4566,False
2019-06-03 09:00:59.195219401+02:00,559,4605,True
2019-06-03 09:00:59.234386737+02:00,603,4386,True
2019-06-03 09:00:59.330348907+02:00,585,4568,False
2019-06-03 09:00:59.635418034+02:00,645,4392,True
2019-06-03 09:00:59.662055379+02:00,589,4516,True
2019-06-03 09:00:59.846103041+02:00,568,4681,False
2019-06-03 09:00:59.954718034+02:00,640,4672,False
2019-06-03 09:01:00.070238795+02:00,565,4425,True
2019-06-03 09:01:00.079691958+02:00,588,4461,True
2019-06-03 09:01:00.088516282+02:00,552,4833,True
2019-06-03 09:01:00.112609589+02:00,565,4395,True
2019-06-03 09:01:00.156455205+02:00,645,4414,True
2019-06-03 09:01:00.240138391+02:00,607,4361,True
2019-06-03 09:01:00.387870280+02:00,607,5522,False
2019-06-03 09:01:00.826441687+02:00,588,4428,True
2019-06-03 09:01:00.845670457+02:00,578,4465,True
2019-06-03 09:01:01.090987595+02:00,597,4782,False
2019-06-03 09:01:01.243224725+02:00,595,4490,True
2019-06-03 09:01:01.261342466+02:00,602,4411,True
2019-06-03 09:01:01.303463733+02:00,589,4465,True
2019-06-03 09:01:01.359919058+02:00,580,5708,True
2019-06-03 09:01:01.370632308+02:00,607,4373,True
2019-06-03 09:01:01.576609711+02:00,606,4438,True
2019-06-03 09:01:01.605018862+02:00,643,4345,True
2019-06-03 09:01:01.963840959+02:00,582,4689,False
2019-06-03 09:01:02.114949899+02:00,576,4547,True
2019-06-03 09:01:02.365459561+02:00,562,4433,True
2019-06-03 09:01:02.423076684+02:00,637,4401,True
2019-06-03 09:01:02.625155259+02:00,618,4560,False
2019-06-03 09:01:02.790174049+02:00,577,5519,False
2019-06-03 09:01:02.793690778+02:00,602,4489,True
2019-06-03 09:01:02.811949568+02:00,594,4413,True
2019-06-03 09:01:02.869880951+02:00,591,4443,True
2019-06-03 09:01:02.889174978+02:00,601,4371,True
2019-06-03 09:01:02.894572390+02:00,631,6498,False
2019-06-03 09:01:03.049606926+02:00,606,4408,True
2019-06-03 09:01:03.171744692+02:00,590,4322,True
2019-06-03 09:01:03.371502620+02:00,583,4286,True
2019-06-03 09:01:03.560989223+02:00,608,4903,False
2019-06-03 09:01:03.578717358+02:00,576,4441,True
2019-06-03 09:01:03.600609519+02:00,617,4992,True
2019-06-03 09:01:03.632695546+02:00,567,4673,False
2019-06-03 09:01:03.633744518+02:00,600,4402,True
2019-06-03 09:01:03.637648163+02:00,555,4515,True
2019-06-03 09:01:03.641451084+02:00,623,4429,True
2019-06-03 09:01:03.680840126+02:00,645,4386,True
2019-06-03 09:01:04.036931134+02:00,611,4424,True
2019-06-03 09:01:04.129031802+02:00,615,4416,True
2019-06-03 09:01:04.148230198+02:00,557,4367,True
2019-06-03 09:01:04.180400184+02:00,563,4953,False
2019-06-03 09:01:04.265858179+02:00,565,4414,True
2019-06-03 09:01:04.364433661+02:00,599,4444,True
2019-06-03 09:01:04.365211680+02:00,586,4472,True
2019-06-03 09:01:04.389719738+02:00,637,4946,False
2019-06-03 09:01:04.430725560+02:00,569,4496,True
2019-06-03 09:01:04.455647644+02:00,574,4878,False
2019-06-03 09:01:04.457076061+02:00,574,4391,True
2019-06-03 09:01:04.496420200+02:00,615,5638,False
2019-06-03 09:01:04.520034443+02:00,603,4391,True
2019-06-03 09:01:04.559491688+02:00,603,4489,True
2019-06-03 09:01:04.565834364+02:00,585,4430,True
2019-06-03 09:01:04.707645451+02:00,564,4688,False
2019-06-03 09:01:04.861981352+02:00,618,5748,False
2019-06-03 09:01:04.912154092+02:00,624,4452,True
2019-06-03 09:01:05.072767081+02:00,564,4511,True
2019-06-03 09:01:05.174218317+02:00,605,4377,True
2019-06-03 09:01:05.195626049+02:00,616,4507,False
2019-06-03 09:01:05.214341351+02:00,628,4502,True
2019-06-03 09:01:05.353494383+02:00,588,4404,True
2019-06-03 09:01:05.461824782+02:00,591,4633,False
2019-06-03 09:01:05.651870239+02:00,635,4473,True
2019-06-03 09:01:05.713980308+02:00,602,4385,True
2019-06-03 09:01:05.821254105+02:00,573,4507,True
2019-06-03 09:01:05.995620724+02:00,637,4335,True
2019-06-03 09:01:06.126317712+02:00,584,4494,True
2019-06-03 09:01:06.134429334+02:00,617,4406,True
2019-06-03 09:01:06.311965982+02:00,571,4424,True
2019-06-03 09:01:06.419119268+02:00,581,4312,True
2019-06-03 09:01:06.539588123+02:00,614,4475,True
2019-06-03 09:01:06.566402837+02:00,582,4394,True
2019-06-03 09:01:06.702734238+02:00,579,4443,True
2019-06-03 09:01:06.764747992+02:00,638,4430,True
2019-06-03 09:01:06.795025980+02:00,595,4426,True
2019-06-03 09:01:06.847124762+02:00,622,4375,True
2019-06-03 09:01:07.084317328+02:00,585,4506,True
2019-06-03 09:01:07.210222938+02:00,614,4310,True
2019-06-03 09:01:07.311825923+02:00,629,5369,False
2019-06-03 09:01:07.332090363+02:00,594,4525,True
2019-06-03 09:01:07.368066493+02:00,609,4507,True
2019-06-03 09:01:07.373284041+02:00,640,4315,True
2019-06-03 09:01:07.407924150+02:00,604,4446,True
2019-06-03 09:01:07.471308580+02:00,597,4551,True
2019-06-03 09:01:07.484449603+02:00,577,4334,True
2019-06-03 09:01:07.730790738+02:00,608,4374,True
2019-06-03 09:01:08.039108608+02:00,626,4351,True
2019-06-03 09:01:08.080348075+02:00,598,4433,True
2019-06-03 09:01:08.084112644+02:00,577,4374,True
2019-06-03 09:01:08.228703475+02:00,646,4354,True
2019-06-03 09:01:08.279604074+02:00,575,4431,True
2019-06-03 09:01:08.287814671+02:00,600,4410,True
2019-06-03 09:01:08.408427975+02:00,580,4712,True
2019-06-03 09:01:08.426881697+02:00,588,4556,False
2019-06-03 09:01:08.449247266+02:00,634,4481,False
2019-06-03 09:01:08.601120002+02:00,605,4359,True
2019-06-03 09:01:08.898776744+02:00,596,4358,True
2019-06-03 09:01:08.916587941+02:00,613,4499,False
2019-06-03 09:01:09.008187096+02:00,607,4433,True
2019-06-03 09:01:09.308735691+02:00,622,4476,True
2019-06-03 09:01:09.326904675+02:00,575,4887,False
2019-06-03 09:01:09.356217329+02:00,601,4852,False
2019-06-03 09:01:09.409564037+02:00,572,4428,True
2019-06-03 09:01:09.471536238+02:00,604,5016,False
2019-06-03 09:01:09.759192451+02:00,626,4987,False
2019-06-03 09:01:09.868195679+02:00,554,4357,True
2019-06-03 09:01:10.111925516+02:00,588,4496,True
2019-06-03 09:01:10.181557105+02:00,620,5130,False
2019-06-03 09:01:10.217579221+02:00,587,4478,True
2019-06-03 09:01:10.227948805+02:00,595,4552,False
2019-06-03 09:01:10.463687902+02:00,571,4385,True
2019-06-03 09:01:10.481482558+02:00,622,5003,False
2019-06-03 09:01:10.714758199+02:00,614,4550,False
2019-06-03 09:01:10.718535200+02:00,616,4450,True
2019-06-03 09:01:10.979972483+02:00,606,4645,False
2019-06-03 09:01:11.132077192+02:00,601,4397,True
2019-06-03 09:01:11.154569687+02:00,606,4319,True
2019-06-03 09:01:11.222999012+02:00,603,4497,False
2019-06-03 09:01:11.439542360+02:00,603,5375,False
2019-06-03 09:01:11.498138384+02:00,582,5797,False
2019-06-03 09:01:11.509976301+02:00,624,4620,False
2019-06-03 09:01:11.743125690+02:00,630,4416,True
2019-06-03 09:01:11.836548503+02:00,575,4408,True
2019-06-03 09:01:11.851854255+02:00,626,4404,True
2019-06-03 09:01:11.879254604+02:00,602,5092,False
2019-06-03 09:01:12.045824765+02:00,577,4345,True
2019-06-03 09:01:12.282747658+02:00,606,4334,True
2019-06-03 09:01:12.345516163+02:00,570,4339,True
2019-06-03 09:01:12.423778391+02:00,627,4466,True
2019-06-03 09:01:12.584515026+02:00,623,4535,False
2019-06-03 09:01:12.617275429+02:00,559,4447,True
2019-06-03 09:01:12.624440653+02:00,577,4345,True
2019-06-03 09:01:12.751707172+02:00,618,4508,True
2019-06-03 09:01:12.803239607+02:00,600,4391,True
2019-06-03 09:01:13.134302562+02:00,622,4568,True
2019-06-03 09:01:13.535211023+02:00,615,5165,False
2019-06-03 09:01:13.606241843+02:00,614,5538,False
2019-06-03 09:01:13.618659273+02:00,595,4426,True
2019-06-03 09:01:13.704103150+02:00,579,4739,True
2019-06-03 09:01:13.714820196+02:00,624,4447,True
2019-06-03 09:01:13.743026001+02:00,589,4399,True
2019-06-03 09:01:13.862657904+02:00,577,4458,True
2019-06-03 09:01:13.965222261+02:00,563,4461,True
2019-06-03 09:01:14.094295973+02:00,567,4462,True
2019-06-03 09:01:14.547237068+02:00,608,4882,True
2019-06-03 09:01:14.669934679+02:00,602,4919,False
2019-06-03 09:01:14.773095370+02:00,643,4458,True
2019-06-03 09:01:14.973019943+02:00,570,4423,True
2019-06-03 09:01:15.042380959+02:00,564,4431,True
2019-06-03 09:01:15.068332405+02:00,624,4992,True
2019-06-03 09:01:15.075984983+02:00,604,4378,True
2019-06-03 09:01:15.141453895+02:00,572,4465,True
2019-06-03 09:01:15.244206350+02:00,569,4476,True
2019-06-03 09:01:15.249123467+02:00,599,4333,True
2019-06-03 09:01:15.252153407+02:00,562,4357,True
2019-06-03 09:01:15.329256985+02:00,591,4476,True
2019-06-03 09:01:15.353629827+02:00,589,4446,True
2019-06-03 09:01:15.381910442+02:00,582,4310,True
2019-06-03 09:01:15.569935609+02:00,573,4388,True
2019-06-03 09:01:15.603793654+02:00,577,4474,True
2019-06-03 09:01:15.625596765+02:00,617,4485,False
2019-06-03 09:01:15.649800471+02:00,622,4427,True
2019-06-03 09:01:15.671608301+02:00,645,4449,True
2019-06-03 09:01:15.852239395+02:00,566,4497,True
2019-06-03 09:01:15.854487045+02:00,598,4368,True
2019-06-03 09:01:15.946745223+02:00,598,4415,True
2019-06-03 09:01:15.949128087+02:00,586,4504,True
2019-06-03 09:01:15.985227308+02:00,603,4807,True
2019-06-03 09:01:16.347462016+02:00,586,4755,False
2019-06-03 09:01:16.595189855+02:00,586,4467,True
2019-06-03 09:01:16.649052969+02:00,606,4629,False
2019-06-03 09:01:17.068750244+02:00,585,4519,True
2019-06-03 09:01:17.256457036+02:00,603,4376,True
2019-06-03 09:01:17.291451421+02:00,632,4491,True
2019-06-03 09:01:17.412657016+02:00,607,4444,True
2019-06-03 09:01:17.532957176+02:00,571,4516,True
2019-06-03 09:01:17.620856749+02:00,638,4399,True
2019-06-03 09:01:17.714194943+02:00,573,4550,False
2019-06-03 09:01:17.726643324+02:00,612,4713,False
2019-06-03 09:01:17.755262427+02:00,617,4373,True
2019-06-03 09:01:17.781791662+02:00,629,6148,False
2019-06-03 09:01:17.830234251+02:00,598,4413,True
2019-06-03 09:01:18.018205893+02:00,615,4515,False
2019-06-03 09:01:18.102788839+02:00,590,4536,False
2019-06-03 09:01:18.173954567+02:00,589,4488,True
2019-06-03 09:01:18.291370539+02:00,580,4472,True
2019-06-03 09:01:18.337206088+02:00,632,5217,False
2019-06-03 09:01:18.550527202+02:00,614,4509,True
2019-06-03 09:01:18.633006236+02:00,603,4433,True
2019-06-03 09:01:18.699180811+02:00,615,4496,False
2019-06-03 09:01:18.705714340+02:00,639,4465,True
2019-06-03 09:01:18.734097977+02:00,637,4389,True
2019-06-03 09:01:18.751585644+02:00,632,4449,True
2019-06-03 09:01:18.764680763+02:00,588,4399,True
2019-06-03 09:01:18.786816920+02:00,643,4454,True
2019-06-03 09:01:18.819233395+02:00,642,4348,True
2019-06-03 09:01:18.860379343+02:00,631,4346,True
2019-06-03 09:01:18.862111858+02:00,594,4466,True
2019-06-03 09:01:19.087737972+02:00,597,4420,True
2019-06-03 09:01:19.131043409+02:00,595,4425,True
2019-06-03 09:01:19.217420621+02:00,578,4466,True
2019-06-03 09:01:19.278459914+02:00,614,4359,True
2019-06-03 09:01:19.314628038+02:00,575,4311,True
2019-06-03 09:01:19.423009598+02:00,574,4521,True
2019-06-03 09:01:19.471823556+02:00,638,4382,True
2019-06-03 09:01:19.542662870+02:00,591,4476,True
2019-06-03 09:01:19.561693240+02:00,584,4430,True
2019-06-03 09:01:19.627559367+02:00,580,4574,False
2019-06-03 09:01:19.654807057+02:00,612,4367,True
2019-06-03 09:01:19.682229038+02:00,622,4346,True
2019-06-03 09:01:19.702345205+02:00,586,4305,True
2019-06-03 09:01:19.777258093+02:00,602,4529,True
2019-06-03 09:01:19.859240412+02:00,604,4367,True
2019-06-03 09:01:19.890693657+02:00,615,4401,True
2019-06-03 09:01:19.909681640+02:00,598,4342,True
2019-06-03 09:01:19.996031823+02:00,602,4536,False
2019-06-03 09:01:20.111992360+02:00,581,4552,True
2019-06-03 09:01:20.189818713+02:00,585,4547,False
2019-06-03 09:01:20.215881300+02:00,600,4493,True
2019-06-03 09:01:20.368026264+02:00,609,4361,True
2019-06-03 09:01:20.491878499+02:00,623,4542,True
2019-06-03 09:01:20.508306225+02:00,605,4496,True
2019-06-03 09:01:20.595217817+02:00,618,4515,False
2019-06-03 09:01:20.725228149+02:00,626,4570,False
2019-06-03 09:01:20.820809026+02:00,591,4540,False
2019-06-03 09:01:20.933670671+02:00,604,4394,True
2019-06-03 09:01:20.962369727+02:00,607,4852,False
2019-06-03 09:01:21.122782341+02:00,617,4412,True
2019-06-03 09:01:21.202422554+02:00,608,4363,True
2019-06-03 09:01:21.391051682+02:00,634,4485,False
2019-06-03 09:01:21.430868914+02:00,626,4462,True
2019-06-03 09:01:21.436433120+02:00,616,4382,True
2019-06-03 09:01:21.551610252+02:00,611,4407,True
2019-06-03 09:01:21.655455511+02:00,588,4318,True
2019-06-03 09:01:21.670304138+02:00,584,4489,True
2019-06-03 09:01:21.800700626+02:00,628,4382,True
2019-06-03 09:01:21.856442620+02:00,561,4378,True
2019-06-03 09:01:21.868297818+02:00,635,4355,True
2019-06-03 09:01:22.004934545+02:00,624,4465,True
2019-06-03 09:01:22.029837639+02:00,579,4468,True
2019-06-03 09:01:22.152420657+02:00,578,4452,True
2019-06-03 09:01:22.599354022+02:00,614,4899,True
2019-06-03 09:01:22.638735326+02:00,631,5070,False
2019-06-03 09:01:22.898149789+02:00,556,4365,True
2019-06-03 09:01:22.923839203+02:00,615,4474,True
2019-06-03 09:01:22.932919683+02:00,563,4461,True
2019-06-03 09:01:22.988080604+02:00,587,4421,True
2019-06-03 09:01:23.169367829+02:00,612,4487,True
2019-06-03 09:01:23.425851055+02:00,616,5016,False
2019-06-03 09:01:23.532508262+02:00,640,4528,False
2019-06-03 09:01:23.536629339+02:00,616,4402,True
2019-06-03 09:01:23.580916446+02:00,598,4341,True
2019-06-03 09:01:23.653873757+02:00,585,4438,True
2019-06-03 09:01:23.761481292+02:00,575,4473,True
2019-06-03 09:01:23.917871334+02:00,598,4416,True
2019-06-03 09:01:24.024567269+02:00,593,4448,True
2019-06-03 09:01:24.099649315+02:00,611,4701,False
2019-06-03 09:01:24.140314182+02:00,634,4324,True
2019-06-03 09:01:24.195206580+02:00,613,4518,False
2019-06-03 09:01:24.227627661+02:00,596,4422,True
2019-06-03 09:01:24.239670854+02:00,604,4356,True
2019-06-03 09:01:24.304014498+02:00,615,5496,False
2019-06-03 09:01:24.366666852+02:00,570,4418,True
2019-06-03 09:01:24.553656388+02:00,588,4465,True
2019-06-03 09:01:24.670253357+02:00,617,4392,True
2019-06-03 09:01:24.976181185+02:00,623,4461,True
2019-06-03 09:01:25.033723906+02:00,555,4436,True
2019-06-03 09:01:25.196633240+02:00,583,4548,True
2019-06-03 09:01:25.306159981+02:00,642,4464,True
2019-06-03 09:01:25.321602770+02:00,608,4369,True
2019-06-03 09:01:25.819360584+02:00,597,4767,False
2019-06-03 09:01:26.050640693+02:00,566,5199,False
2019-06-03 09:01:26.064588821+02:00,578,4450,True
2019-06-03 09:01:26.314557432+02:00,627,4457,True
2019-06-03 09:01:26.368415998+02:00,608,4413,True
2019-06-03 09:01:26.446727418+02:00,605,4480,True
2019-06-03 09:01:26.674519536+02:00,616,4575,False
2019-06-03 09:01:26.695660256+02:00,630,4569,False
2019-06-03 09:01:26.756221911+02:00,631,4436,True
2019-06-03 09:01:27.194350248+02:00,587,4323,True
2019-06-03 09:01:27.255234881+02:00,610,4347,True
2019-06-03 09:01:27.385100857+02:00,607,4385,True
2019-06-03 09:01:27.421792369+02:00,632,4475,True
2019-06-03 09:01:27.670559352+02:00,623,4452,True
2019-06-03 09:01:27.889768983+02:00,615,4425,True
2019-06-03 09:01:27.891852442+02:00,593,4501,True
2019-06-03 09:01:27.921442468+02:00,622,4448,True
2019-06-03 09:01:27.946429910+02:00,615,4389,True
2019-06-03 09:01:28.011196304+02:00,577,4455,True
2019-06-03 09:01:28.019301598+02:00,610,4434,True
2019-06-03 09:01:28.079481627+02:00,607,4462,True
2019-06-03 09:01:28.193047791+02:00,639,5482,False
2019-06-03 09:01:28.213404286+02:00,594,4435,True
2019-06-03 09:01:28.607733618+02:00,620,4355,True
2019-06-03 09:01:28.757767998+02:00,616,4520,True
2019-06-03 09:01:28.889321028+02:00,646,4461,False
2019-06-03 09:01:28.904630605+02:00,613,4530,True
2019-06-03 09:01:29.181543415+02:00,615,4415,True
2019-06-03 09:01:29.473677052+02:00,607,4456,True
2019-06-03 09:01:29.506319847+02:00,590,4486,True
2019-06-03 09:01:29.556614538+02:00,618,4413,True
2019-06-03 09:01:29.565641776+02:00,581,4411,True
2019-06-03 09:01:29.565916303+02:00,637,4434,True
